,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,DefaultData,Latitude,Longitude,ZipCode,log_SiteEnergyUse,log_TotalGHGEmissions
3696,2016,NonResidential,Supermarket / Grocery Store,5.0,NORTH,1995,2.0,49250.5,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,78.0,14512786.0,277.98,False,47.7237,-122.29231999999999,98125.0,16.490540680847865,5.631140094664089
3694,2016,NonResidential,Warehouse,1.0,SOUTHWEST,1997,4.0,98475.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,83.0,1090496.625,22.44,False,47.56885,-122.37121,98126.0,13.902144686721403,3.154443964708812
3693,2016,NonResidential,Self-Storage Facility,6.0,BALLARD,1946,2.0,111445.0,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Restaurant/Bar, Outpatient Rehabilitation/Physical Therapy, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store, Self-Storage Facility, Vocat",,,5697472.5,163.83,False,47.66838,-122.3931,98107.0,15.55553338892837,5.1049146397432645
3692,2016,NonResidential,Medical Office,4.0,NORTHEAST,1994,4.0,191276.0,Medical Office,Medical Office,73.0,8422861.0,77.99,False,47.658840000000005,-122.3183,98105.0,15.946460233452019,4.369321262176328
3691,2016,NonResidential,Medical Office,4.0,NORTHEAST,1988,4.0,196749.0,"Medical Office, Parking",Medical Office,73.0,2551022.25,49.58,False,47.65821,-122.31831000000001,98105.0,16.768602361656843,6.17142916182822
3690,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1971,5.0,88000.0,"Office, Parking",Office,75.0,3484915.5,24.29,False,47.62014,-122.35768,98119.0,15.063954642061887,3.2304090606818736
3689,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1970,5.0,87178.0,"Office, Parking",Office,86.0,3493093.75,24.35,False,47.622240000000005,-122.3585,98119.0,15.066298649101006,3.232778730037192
3688,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1972,5.0,87178.0,"Office, Parking",Office,69.0,3632613.75,25.32,False,47.622240000000005,-122.3585,98119.0,15.105463263741806,3.2703291064571163
3687,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1974,5.0,88062.0,"Office, Parking",Office,80.0,3415561.25,23.81,False,47.62115,-122.3597,98119.0,15.043852678723571,3.21124679770371
3686,2016,NonResidential,Mixed Use Property,7.0,LAKE UNION,2008,5.0,49250.5,"Laboratory, Office, Parking",Laboratory,,2551022.25,49.58,False,47.62405,-122.34036,98109.0,17.627765315151446,6.928077379172044
3685,2016,NonResidential,Laboratory,7.0,LAKE UNION,1963,4.0,102235.0,Laboratory,Laboratory,,2551022.25,49.58,False,47.62405,-122.34036,98109.0,17.009898138357517,6.3769990197272675
3695,2016,NonResidential,Hospital,3.0,LAKE UNION,2000,7.0,49250.5,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),73.0,2551022.25,49.58,False,47.626670000000004,-122.32965,98109.0,17.56993486263394,6.9408321573749285
3553,2016,NonResidential,Large Office,7.0,DOWNTOWN,1968,2.0,206000.0,"Office, Parking",Office,91.0,8580279.0,222.19,False,47.616409999999995,-122.34111999999999,98121.0,15.964977104964301,5.408023426636094
3552,2016,NonResidential,Large Office,7.0,DOWNTOWN,2009,2.0,49250.5,"Office, Parking",Office,95.0,2551022.25,229.25,False,47.61578,-122.33726000000001,98121.0,17.112014645771065,5.439165675135416
3551,2016,NonResidential,Large Office,7.0,DOWNTOWN,1969,2.0,49250.5,"Office, Parking",Office,90.0,14633233.0,49.58,False,47.61391,-122.33725,98101.0,16.498805801199353,6.335497415697645
3414,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1928,1.0,60696.0,Other,Other,,875943.3125,6.11,False,47.62395,-122.35077,98109.0,13.683057797692378,3.923556241241819
3413,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1962,2.0,52000.0,Other,Other,,2726369.0,101.83,False,47.62395,-122.35077,98109.0,14.818481612035468,4.6330771392411
3412,2016,NonResidential,Large Office,7.0,LAKE UNION,2010,2.0,49250.5,"Office, Other, Parking",Office,91.0,2551022.25,49.58,False,47.62112,-122.33628999999999,98109.0,17.49448837728937,6.427329527607229
3411,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1938,5.0,49250.5,Other,Other,,2551022.25,49.58,False,47.62208,-122.35398,98109.0,16.857889127815785,6.691090693765636
3410,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1962,1.0,91213.0,Other,Other,,8141155.5,49.58,False,47.62208,-122.35398,98109.0,15.912442804053937,5.844123959209273
3409,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1962,1.0,49250.5,Other,Other,,2551022.25,49.58,False,47.62208,-122.35398,98109.0,16.979253262582553,6.410848996804957
3408,2016,NonResidential,Hotel,3.0,LAKE UNION,1990,7.0,49250.5,"Hotel, Parking",Hotel,37.0,2551022.25,49.58,False,47.62642,-122.33325,98109.0,16.783835919798648,6.268812152435704
3407,2016,NonResidential,Large Office,7.0,LAKE UNION,2010,5.0,49250.5,"Office, Other, Parking, Retail Store",Office,96.0,13795954.0,138.85,False,47.62424,-122.33646,98109.0,16.43988599121853,4.940570419647969
3406,2016,NonResidential,Retail Store,7.0,LAKE UNION,1929,2.0,58320.0,Retail Store,Retail Store,96.0,1049748.625,39.06,False,47.622370000000004,-122.33805,98109.0,13.864062241318464,3.6903783302376723
3405,2016,NonResidential,Mixed Use Property,3.0,EAST,1983,6.0,99780.0,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",Medical Office,,2551022.25,49.58,False,47.60845,-122.32637,98104.0,16.554614753630283,6.179954539922313
3415,2016,Nonresidential COS,Other,7.0,MAGNOLIA / QUEEN ANNE,1928,2.0,49250.5,Other,Other,,2551022.25,49.58,False,47.62395,-122.35143000000001,98109.0,16.84676676808224,6.197929785369379
3404,2016,NonResidential,Hotel,3.0,EAST,1908,7.0,76631.0,Hotel,Hotel,71.0,7258758.5,262.75,False,47.608979999999995,-122.32693,98104.0,15.797719504432823,5.575001684790276
3402,2016,SPS-District K-12,K-12 School,1.0,SOUTHWEST,1948,2.0,53352.0,K-12 School,K-12 School,,0.0,4.19,False,47.5097,-122.37758999999998,98146.0,14.752005111155329,3.923556241241819
3401,2016,NonResidential,Hotel,7.0,LAKE UNION,2008,6.0,84103.0,"Hotel, Parking",Hotel,74.0,3706100.25,67.06,False,47.61988,-122.33211000000001,98109.0,15.125491006015494,4.22038966907276
3400,2016,NonResidential,Senior Care Community,5.0,NORTHWEST,1970,2.0,93397.0,Senior Care Community,Senior Care Community,73.0,2551022.25,49.58,False,47.72426,-122.35598999999999,98133.0,16.61294822203779,6.413622878157807
3399,2016,NonResidential,Senior Care Community,1.0,SOUTHWEST,1922,5.0,217603.0,"Parking, Senior Care Community",Senior Care Community,54.0,2551022.25,49.58,False,47.558370000000004,-122.37751000000002,98126.0,17.57186343311811,7.454783604745361
3398,2016,NonResidential,Small- and Mid-Sized Office,3.0,CENTRAL,1962,2.0,54984.0,Office,Office,71.0,3375211.0,87.98,False,47.60823,-122.30956,98122.0,15.031968695130814,4.488411625377895
3397,2016,NonResidential,Hotel,7.0,MAGNOLIA / QUEEN ANNE,1999,4.0,122942.0,"Hotel, Parking",Hotel,94.0,5337334.0,171.64,False,47.62519,-122.34456000000002,98109.0,15.490237022692243,5.151208501509824
3396,2016,NonResidential,K-12 School,3.0,EAST,1911,3.0,56072.0,K-12 School,K-12 School,76.0,3234787.75,146.34,False,47.63442,-122.30793,98136.0,14.989474182393874,4.9927428412546675
3395,2016,NonResidential,Hotel,7.0,MAGNOLIA / QUEEN ANNE,1998,6.0,155602.0,Hotel,Hotel,81.0,6836900.0,152.76,False,47.62023,-122.35951000000001,98119.0,15.737845116755992,5.035392945221982
3394,2016,NonResidential,Hotel,7.0,LAKE UNION,1997,6.0,116300.0,Hotel,Hotel,80.0,5827595.5,162.39,False,47.62025,-122.34313999999999,98109.0,15.578115209171504,5.096139981042732
3393,2016,NonResidential,Hotel,7.0,LAKE UNION,2000,7.0,150453.0,Hotel,Hotel,84.0,6715187.0,199.95,False,47.62001,-122.34273999999999,98109.0,15.719882384569159,5.30305612089521
3403,2016,NonResidential,Medical Office,3.0,EAST,1965,3.0,179014.0,Medical Office,Medical Office,48.0,2551022.25,49.58,False,47.61244,-122.3214,98122.0,16.630982508920763,6.068055149269695
3392,2016,NonResidential,Hotel,7.0,LAKE UNION,1959,5.0,113173.0,"Hotel, Parking",Hotel,86.0,5284343.5,144.79,False,47.619859999999996,-122.34413,98109.0,15.480259139319724,4.982167230116731
3416,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1986,2.0,66240.0,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,,4166306.25,29.04,False,47.623909999999995,-122.34836999999999,98109.0,15.242540649883813,3.402529826895934
3418,2016,NonResidential,Small- and Mid-Sized Office,7.0,MAGNOLIA / QUEEN ANNE,1970,4.0,76213.0,"Office, Other, Parking",Office,68.0,3476212.5,48.76,False,47.62053,-122.35842,98033.0,15.061454184654979,3.907211448430924
3440,2016,Nonresidential COS,Other,2.0,DOWNTOWN,2006,4.0,61156.0,"Office, Other",Other,,9363374.0,176.75,False,47.60112,-122.32785,98104.0,16.052316360384616,5.18037806868335
3439,2016,SPS-District K-12,K-12 School,6.0,Ballard,1991,2.0,55513.0,K-12 School,K-12 School,93.0,1513570.75,10.55,True,47.6706,-122.36225,98107.0,14.229982812993523,2.446685436967803
3438,2016,NonResidential,Hospital,6.0,BALLARD,1954,5.0,49250.5,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),73.0,2551022.25,49.58,False,47.66737,-122.37956000000001,98107.0,18.03635162381981,7.596643402621699
3437,2016,Nonresidential COS,Other,7.0,DOWNTOWN,1998,6.0,49250.5,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,14641502.0,49.58,False,47.60804,-122.3367,98111.0,16.499370725162287,6.064064239522326
3436,2016,NonResidential,Hotel,7.0,DOWNTOWN,1904,5.0,190980.0,"Hotel, Parking",Hotel,98.0,6505995.0,142.39,False,47.6048,-122.3368,98104.0,15.688234771198152,4.965568190726947
3435,2016,SPS-District K-12,K-12 School,6.0,LAKE UNION,1991,3.0,66588.0,K-12 School,K-12 School,,0.0,14.67,False,47.65464,-122.34912,98103.0,14.752005111155329,2.7517480563679295
3434,2016,NonResidential,Hotel,5.0,NORTHWEST,2002,3.0,69138.0,Hotel,Hotel,78.0,3242458.0,89.02,False,47.72551,-122.3423,98133.0,14.991842550528414,4.500031867864786
3433,2016,SPS-District K-12,K-12 School,5.0,NORTHWEST,1959,1.0,49250.5,K-12 School,K-12 School,92.0,11765682.0,49.58,False,47.7257,-122.33684,98133.0,16.280697632007218,6.09746735645105
3432,2016,SPS-District K-12,K-12 School,5.0,NORTHWEST,1963,2.0,131013.0,K-12 School,K-12 School,88.0,3894584.5,124.92,True,47.72463,-122.35315,98133.0,15.1750978131389,4.835646784669093
3431,2016,NonResidential,Hotel,5.0,NORTHWEST,2001,4.0,51390.0,"Hotel, Parking",Hotel,89.0,3611538.0,127.29,False,47.73141,-122.3458,98133.0,15.09964455525178,4.854293326261249
3417,2016,NonResidential,Large Office,7.0,MAGNOLIA / QUEEN ANNE,2010,6.0,49250.5,"Office, Other, Parking",Office,93.0,2551022.25,49.58,False,47.624190000000006,-122.34443,98109.0,17.417388953217166,6.514846015317764
3430,2016,NonResidential,Other,4.0,NORTHEAST,1929,2.0,206934.0,"Other, Parking",Other,,4253577.5,133.58,False,47.67559,-122.31768999999998,98115.0,15.263271186617457,4.9021588177601725
3428,2016,SPS-District K-12,K-12 School,7.0,MAGNOLIA / QUEEN ANNE,1964,2.0,93218.0,K-12 School,K-12 School,86.0,2887392.0,84.75,True,47.636829999999996,-122.35896000000001,98119.0,14.87586457684853,4.45143608604605
3427,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1989,3.0,59955.0,K-12 School,K-12 School,93.0,1633399.375,20.48,True,47.55478,-122.27596000000001,98118.0,14.306174519488753,3.067122269640664
3426,2016,SPS-District K-12,K-12 School,2.0,GREATER DUWAMISH,1957,1.0,130862.0,K-12 School,K-12 School,61.0,6456026.0,238.48,True,47.56413,-122.31208000000001,98108.0,15.68052467107931,5.478469906057152
3425,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1991,2.0,58933.0,K-12 School,K-12 School,,0.0,16.36,False,47.573240000000006,-122.29058,98144.0,14.752005111155329,2.854168709232204
3424,2016,NonResidential,Small- and Mid-Sized Office,3.0,SOUTHEAST,2003,3.0,99433.0,"Office, Parking",Office,63.0,4897760.0,34.14,False,47.58408,-122.30125,98144.0,15.40428871987701,3.559340082758951
3423,2016,NonResidential,K-12 School,3.0,EAST,1908,6.0,194104.0,K-12 School,K-12 School,100.0,6219841.5,243.23,False,47.62644,-122.30429,98112.0,15.643255142851357,5.498110404253996
3422,2016,NonResidential,K-12 School,3.0,EAST,1923,3.0,67743.0,K-12 School,K-12 School,34.0,2646879.0,78.85,False,47.625479999999996,-122.30828000000001,98112.0,14.788892145840842,4.380149874661021
3421,2016,SPS-District K-12,K-12 School,1.0,DELRIDGE,1999,3.0,74468.0,K-12 School,K-12 School,,0.0,11.84,False,47.5636,-122.35799999999999,98106.0,14.752005111155329,2.552565298261815
3420,2016,NonResidential,Hotel,4.0,NORTHEAST,1962,4.0,50017.0,"Hotel, Swimming Pool",Hotel,53.0,5448975.0,191.2,False,47.65772,-122.31756000000001,98105.0,15.51093825907765,5.258536496536192
3419,2016,NonResidential,Hotel,7.0,MAGNOLIA / QUEEN ANNE,2002,6.0,96910.0,"Hotel, Parking",Hotel,56.0,5155568.5,152.14,False,47.62291,-122.35708000000001,98109.0,15.455588144597986,5.031352535684977
3429,2016,NonResidential,Other,4.0,NORTHEAST,1941,4.0,56521.0,Other,Other,,6357632.0,44.32,False,47.67524,-122.31533999999999,98115.0,15.665166696232612,3.8137484361598055
3441,2016,NonResidential,Other,2.0,DOWNTOWN,1910,4.0,72820.0,Museum,Museum,,2010454.625,46.26,False,47.59809,-122.32283000000001,98104.0,14.51387193345191,3.8556642717587617
3391,2016,NonResidential,Hotel,7.0,DOWNTOWN,1908,7.0,122810.0,"Hotel, Other - Entertainment/Public Assembly, Retail Store",Hotel,99.0,5401277.5,227.18,False,47.61155,-122.34114,98101.0,15.502146242770712,5.430134791168223
3389,2016,NonResidential,Hotel,7.0,DOWNTOWN,1982,2.0,49250.5,"Hotel, Parking, Swimming Pool",Hotel,63.0,2551022.25,49.58,False,47.61087,-122.33339,98101.0,18.20338527174069,7.804895810683244
3362,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1961,2.0,56228.0,K-12 School,K-12 School,95.0,1539478.5,38.53,True,47.545759999999994,-122.26853,98118.0,14.246954930246341,3.677059877308594
3361,2016,NonResidential,Other,3.0,DOWNTOWN,1985,2.0,49250.5,Other,Other,,2551022.25,49.58,False,47.60378,-122.32842,98104.0,17.683786733207448,7.43864820089824
3360,2016,NonResidential,Other,7.0,DOWNTOWN,1916,2.0,49250.5,Courthouse,Courthouse,76.0,2551022.25,49.58,False,47.60265,-122.33051,98104.0,17.621827854829043,7.143846644402559
3359,2016,NonResidential,Hotel,7.0,DOWNTOWN,1916,2.0,104352.0,Hotel,Hotel,39.0,10154608.0,49.58,False,47.60376,-122.33193999999999,98104.0,16.13343824905496,5.858847022493143
3358,2016,NonResidential,Mixed Use Property,7.0,DOWNTOWN,1907,5.0,57452.0,"Office, Other, Other - Lodging/Residential, Restaurant, Social/Meeting Hall",Social/Meeting Hall,,7606084.5,273.02,False,47.60515,-122.33158999999999,98104.0,15.844459208532589,5.613201096424962
3357,2016,NonResidential,Hotel,7.0,DOWNTOWN,1983,2.0,49250.5,"Hotel, Parking",Hotel,31.0,2551022.25,49.58,False,47.606809999999996,-122.33078,98104.0,17.328748801997715,6.6894624438984165
3356,2016,NonResidential,Other,7.0,DOWNTOWN,1930,6.0,103911.0,"Fitness Center/Health Club/Gym, Office, Swimming Pool",Fitness Center/Health Club/Gym,,9956396.0,49.58,False,47.60546,-122.33278999999999,98104.0,16.113725817126603,6.075024140206913
3355,2016,Nonresidential COS,Other,7.0,DOWNTOWN,2004,2.0,49250.5,"Data Center, Library, Parking",Library,,2551022.25,181.38,False,47.60649,-122.33296999999999,98154.0,16.738073088320842,5.206092422505519
3354,2016,NonResidential,Hotel,7.0,DOWNTOWN,1922,2.0,92190.0,"Hotel, Parking",Hotel,35.0,10750010.0,49.58,False,47.60755,-122.33243999999999,98101.0,16.190417335793235,6.239086053829017
3353,2016,NonResidential,Hotel,7.0,DOWNTOWN,1980,2.0,49250.5,"Hotel, Parking",Hotel,58.0,2551022.25,49.58,False,47.608090000000004,-122.33211999999999,98101.0,16.921234033977285,6.476387576550862
3363,2016,NonResidential,Hotel,4.0,NORTHEAST,2001,6.0,88592.0,"Hotel, Parking",Hotel,84.0,3663534.5,90.01,False,47.65959,-122.31755,98105.0,15.113939222722186,4.510969390589264
3352,2016,NonResidential,Hotel,7.0,DOWNTOWN,1928,2.0,65009.0,Hotel,Hotel,48.0,6596057.5,49.58,False,47.60699,-122.33346,98104.0,15.701982831633819,5.796756594662978
3350,2016,NonResidential,Hotel,7.0,DOWNTOWN,1969,2.0,153163.0,Hotel,Hotel,30.0,2551022.25,49.58,False,47.60695,-122.33413999999999,98101.0,16.589139051954007,6.539961607594982
6714,2016,Nonresidential COS,Mixed Use Property,1.0,GREATER DUWAMISH,1989,1.0,14101.0,"Fitness Center/Health Club/Gym, Food Service, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,,719471.1875,22.11,False,47.52832,-122.32431000000001,,13.486273149246232,3.1402654242862895
3347,2016,NonResidential,Other,7.0,DOWNTOWN,1926,8.0,102761.0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,6298131.5,221.51,False,47.61327,-122.33136,98101.0,15.6557637188467,5.404972044416576
3346,2016,NonResidential,Hotel,7.0,DOWNTOWN,1926,2.0,83008.0,Hotel,Hotel,73.0,5758795.0,176.14,False,47.6139,-122.33283,98101.0,15.566238983044945,5.176940380381437
3345,2016,Nonresidential COS,Other,7.0,DOWNTOWN,1999,2.0,97288.0,Police Station,Police Station,,12086616.0,301.81,False,47.61623,-122.33657,98101.0,16.307609365403174,5.713105546117053
3344,2016,NonResidential,Hotel,7.0,DOWNTOWN,1980,2.0,175580.0,"Hotel, Parking, Swimming Pool",Hotel,75.0,14172606.0,49.58,False,47.61375,-122.34047,98121.0,16.466821574984518,6.226556431938032
3343,2016,NonResidential,Hotel,7.0,DOWNTOWN,1926,2.0,61320.0,Hotel,Hotel,56.0,6794584.0,286.43,False,47.61412,-122.33663999999999,98101.0,15.731636529382916,5.660979352330892
3342,2016,NonResidential,Hotel,7.0,DOWNTOWN,1969,2.0,49250.5,Hotel,Hotel,43.0,2551022.25,49.58,False,47.613929999999996,-122.3381,98101.0,18.100296744814614,7.6450533072773705
3341,2016,NonResidential,Hotel,7.0,DOWNTOWN,1996,2.0,103566.0,"Hotel, Parking, Restaurant",Hotel,61.0,8387933.0,295.86,False,47.613170000000004,-122.33393000000001,98101.0,15.942304802589588,5.6932606471966185
3340,2016,NonResidential,Hotel,7.0,DOWNTOWN,1927,2.0,88434.0,Hotel,Hotel,60.0,7226362.5,249.98,False,47.6122,-122.33798999999999,98101.0,15.793246493880627,5.525373254682162
3351,2016,NonResidential,Hotel,7.0,DOWNTOWN,1998,2.0,49250.5,Hotel,Hotel,36.0,2551022.25,49.58,False,47.60713,-122.33323,98101.0,17.109163967888286,6.609308811083168
3390,2016,NonResidential,Hotel,7.0,DOWNTOWN,1985,7.0,71150.0,"Hotel, Parking, Restaurant, Retail Store",Hotel,98.0,5348309.0,134.38,False,47.609970000000004,-122.34138,98101.0,15.492291181118645,4.908085639080461
3364,2016,NonResidential,University,7.0,DOWNTOWN,1928,7.0,126593.0,College/University,College/University,,11343686.0,49.58,False,47.618159999999996,-122.33628999999999,98121.0,16.24417193569497,5.963682166095531
3366,2016,NonResidential,Hotel,7.0,EAST,1991,8.0,158676.0,"Hotel, Parking, Retail Store, Swimming Pool",Hotel,,5328051.5,256.57,False,47.613009999999996,-122.32928999999999,98101.0,15.488496344757419,5.55129152782092
3388,2016,NonResidential,Hotel,7.0,DOWNTOWN,1930,2.0,98634.0,"Hotel, Parking, Restaurant",Hotel,71.0,4841347.5,59.19,False,47.61233,-122.33431999999999,98101.0,15.392703855589147,4.0975062255596795
3387,2016,NonResidential,Mixed Use Property,7.0,DOWNTOWN,1926,2.0,52549.0,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,,15026196.0,49.58,False,47.60886,-122.33743999999999,98101.0,16.525305702433577,6.372141621406648
3386,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1910,8.0,59400.0,"Office, Retail Store",Office,73.0,5071974.0,35.36,False,47.610479999999995,-122.33793999999999,98101.0,15.439240846064969,3.5934692693092782
